event_id,event_timestamp,event_type,business_domain,region,related_entity_id,operational_cost,revenue_impact,governance_risk_level,business_impact_hours,event_status
EVT0003684,2022-12-11,asset_maintenance_completed,Asset Management,Southwest,ENT00251,40816.87,0,High,11.7,Delayed
EVT0003685,2022-12-11,work_order_completed,Operations,Central,ENT00804,23496.74,0,Medium,1.7,Completed
EVT0003686,2022-12-11,invoice_processed,Finance,Northwest,ENT31754,2079.34,52779.93,Low,0.8,Completed
EVT0003687,2022-12-11,asset_maintenance_completed,Asset Management,Central,ENT48139,29608.32,0,High,11.4,Completed
EVT0003688,2022-12-11,work_order_completed,Operations,Southwest,ENT96787,22922.93,0,Medium,3.7,Completed
EVT0003689,2022-12-11,forecast_adjusted,FP&A,Northwest,ENT16246,523.77,5642.0,Low,0.8,Completed
EVT0003690,2022-12-11,work_order_completed,Operations,Northwest,ENT69216,28171.99,0,Medium,7.5,Completed
EVT0003691,2022-12-11,invoice_processed,Finance,Southeast,ENT07749,1463.51,50411.94,Low,1.3,Completed
EVT0003692,2022-12-11,refund_issued,Finance,Southeast,ENT08445,1828.49,-6328.11,Medium,5.6,Reversed
EVT0003693,2022-12-11,invoice_processed,Finance,Northwest,ENT39631,1495.54,25284.23,Low,0.6,Completed
EVT0003694,2022-12-12,refund_issued,Finance,Southwest,ENT62593,3388.18,-7112.39,Low,3.1,Completed
EVT0003695,2022-12-12,asset_maintenance_completed,Asset Management,Northeast,ENT70811,37453.33,0,Medium,5.9,Completed
EVT0003696,2022-12-12,forecast_adjusted,FP&A,Northeast,ENT00220,866.37,-2807.11,Low,1.3,Completed
EVT0003697,2022-12-12,invoice_processed,Finance,Central,ENT53213,1795.61,13514.35,Low,1.3,Completed
EVT0003698,2022-12-12,asset_maintenance_completed,Asset Management,Northwest,ENT74305,6520.75,0,Medium,6.8,Delayed
EVT0003699,2022-12-12,invoice_processed,Finance,Southeast,ENT62543,486.26,34881.61,Low,0.7,Completed
EVT0003700,2022-12-12,asset_maintenance_completed,Asset Management,Southwest,ENT06979,26990.48,0,High,10.1,Completed
EVT0003701,2022-12-12,invoice_processed,Finance,Northeast,ENT25258,1273.9,58057.45,Low,1.1,Reversed
EVT0003702,2022-12-12,vendor_onboarded,Vendor Governance,Southwest,ENT33199,7153.52,0,Medium,4.2,Completed
EVT0003703,2022-12-12,invoice_processed,Finance,Northeast,ENT09877,840.04,45497.11,Low,0.6,Completed
EVT0003704,2022-12-12,work_order_completed,Operations,Southeast,ENT25872,16775.14,0,Medium,2.4,Completed
EVT0003705,2022-12-12,work_order_completed,Operations,Northwest,ENT76978,25490.56,0,High,9.5,Completed
EVT0003706,2022-12-12,invoice_processed,Finance,Southeast,ENT63823,1225.4,67758.95,Low,0.4,Completed
EVT0003707,2022-12-12,invoice_processed,Finance,Northeast,ENT62409,2022.54,77710.17,Low,0.2,Completed
EVT0003708,2022-12-12,work_order_completed,Operations,Southwest,ENT57588,15333.94,0,Medium,4.4,Completed
EVT0003709,2022-12-12,work_order_completed,Operations,Southeast,ENT34416,2426.91,0,Low,3.3,Completed
EVT0003710,2022-12-12,work_order_completed,Operations,Northeast,ENT27598,14573.48,0,Medium,4.6,Completed
EVT0003711,2022-12-12,invoice_processed,Finance,Central,ENT41898,191.71,71121.15,Low,1.5,Completed
EVT0003712,2022-12-12,invoice_processed,Finance,Southeast,ENT23920,188.21,77415.73,Low,0.3,Completed
EVT0003713,2022-12-13,invoice_processed,Finance,Southeast,ENT01175,2386.64,50638.95,Low,0.3,Open
EVT0003714,2022-12-13,invoice_processed,Finance,Northeast,ENT37303,129.03,79921.87,Low,0.3,Completed
EVT0003715,2022-12-13,invoice_processed,Finance,Northeast,ENT69189,2461.27,23596.92,Low,0.7,Completed
EVT0003716,2022-12-13,work_order_completed,Operations,Central,ENT69191,4499.82,0,Medium,6.6,Completed
EVT0003717,2022-12-13,invoice_processed,Finance,Northeast,ENT04192,1269.11,59412.73,Low,1.0,Completed
EVT0003718,2022-12-13,work_order_completed,Operations,Northeast,ENT31160,22301.53,0,Medium,1.7,Completed
EVT0003719,2022-12-13,invoice_processed,Finance,Central,ENT62406,758.21,4810.26,Low,0.2,Delayed
EVT0003720,2022-12-13,invoice_processed,Finance,Central,ENT91476,793.41,21334.43,Low,1.1,Open
EVT0003721,2022-12-13,asset_maintenance_completed,Asset Management,Northeast,ENT77072,21103.12,0,Medium,3.4,Delayed
EVT0003722,2022-12-13,invoice_processed,Finance,Central,ENT07375,1914.83,58671.47,Low,0.9,Completed
EVT0003723,2022-12-13,refund_issued,Finance,Northwest,ENT45453,2505.08,-9590.38,Medium,4.1,Open
EVT0003724,2022-12-13,work_order_completed,Operations,Northeast,ENT24590,27018.11,0,Medium,5.3,Completed
EVT0003725,2022-12-13,invoice_processed,Finance,Central,ENT63353,943.44,81738.44,Low,1.3,Open
EVT0003726,2022-12-13,invoice_processed,Finance,Northwest,ENT19313,1417.66,61155.56,Low,0.7,Open
EVT0003727,2022-12-13,invoice_processed,Finance,Northeast,ENT70139,609.66,31792.99,Low,0.3,Delayed
EVT0003728,2022-12-13,invoice_processed,Finance,Northeast,ENT49885,397.65,45705.03,Low,1.5,Completed
EVT0003729,2022-12-13,forecast_adjusted,FP&A,Southeast,ENT56458,979.64,-7132.47,Low,0.7,Completed
EVT0003730,2022-12-13,invoice_processed,Finance,Northwest,ENT30875,2211.05,65671.0,Low,1.4,Completed
EVT0003731,2022-12-13,invoice_processed,Finance,Northeast,ENT46566,1279.83,69193.01,Low,1.1,Completed
EVT0003732,2022-12-13,work_order_completed,Operations,Southwest,ENT45309,7221.19,0,Low,2.4,Completed
EVT0003733,2022-12-13,refund_issued,Finance,Northwest,ENT23010,4613.18,-7899.39,Low,2.2,Completed
EVT0003734,2022-12-13,invoice_processed,Finance,Northwest,ENT00422,463.88,83237.32,Low,1.3,Completed
EVT0003735,2022-12-13,invoice_processed,Finance,Southwest,ENT02167,645.49,56620.37,Low,0.3,Completed
EVT0003736,2022-12-13,forecast_adjusted,FP&A,Central,ENT14825,265.0,4413.55,Low,0.4,Completed
EVT0003737,2022-12-13,refund_issued,Finance,Northeast,ENT08224,4424.06,-11647.9,Low,1.4,Completed
EVT0003738,2022-12-13,invoice_processed,Finance,Central,ENT69880,463.24,77784.8,Low,1.0,Open
EVT0003739,2022-12-13,invoice_processed,Finance,Northeast,ENT37183,808.88,36721.67,Low,0.4,Completed
EVT0003740,2022-12-13,refund_issued,Finance,Northwest,ENT68092,3743.6,-18971.51,Low,1.8,Completed
EVT0003741,2022-12-13,invoice_processed,Finance,Central,ENT11419,2281.17,23444.76,Low,0.3,Completed
EVT0003742,2022-12-13,invoice_processed,Finance,Southeast,ENT95214,823.01,31832.64,Low,1.3,Completed
EVT0003743,2022-12-13,invoice_processed,Finance,Northwest,ENT36885,809.57,74906.01,Low,1.0,Completed
EVT0003744,2022-12-13,invoice_processed,Finance,Southeast,ENT70098,1596.98,10279.57,Low,1.2,Completed
EVT0003745,2022-12-13,invoice_processed,Finance,Southwest,ENT87812,1239.12,43745.12,Low,0.1,Completed
EVT0003746,2022-12-13,invoice_processed,Finance,Southeast,ENT33194,1919.59,50128.03,Low,0.3,Completed
EVT0003747,2022-12-13,work_order_completed,Operations,Northeast,ENT15817,16623.03,0,High,9.2,Reversed
EVT0003748,2022-12-13,work_order_completed,Operations,Northwest,ENT26215,5585.13,0,Low,2.5,Completed
EVT0003749,2022-12-13,invoice_processed,Finance,Northeast,ENT03008,261.9,16189.59,Low,0.9,Completed
EVT0003750,2022-12-13,invoice_processed,Finance,Central,ENT18787,1030.53,59308.69,Low,0.7,Completed
EVT0003751,2022-12-13,invoice_processed,Finance,Northwest,ENT66341,2360.35,62478.66,Low,0.2,Completed
EVT0003752,2022-12-13,invoice_processed,Finance,Northwest,ENT74385,959.38,30404.6,Low,0.2,Completed
EVT0003753,2022-12-13,invoice_processed,Finance,Northeast,ENT22258,1141.43,53658.59,Low,1.3,Completed
EVT0003754,2022-12-13,forecast_adjusted,FP&A,Northwest,ENT71015,926.44,4719.43,Low,1.0,Completed
EVT0003755,2022-12-14,invoice_processed,Finance,Southeast,ENT44740,1071.12,5017.69,Low,1.2,Completed
EVT0003756,2022-12-14,invoice_processed,Finance,Southeast,ENT92483,196.18,47357.31,Low,1.5,Completed
EVT0003757,2022-12-14,invoice_processed,Finance,Northeast,ENT62124,1167.74,67143.74,Low,0.4,Completed
EVT0003758,2022-12-14,forecast_adjusted,FP&A,Southwest,ENT09392,126.95,2441.2,Low,1.1,Completed
EVT0003759,2022-12-14,invoice_processed,Finance,Central,ENT76705,411.23,73147.77,Low,0.9,Completed
EVT0003760,2022-12-14,asset_maintenance_completed,Asset Management,Southeast,ENT49300,29788.03,0,Medium,2.3,Completed
EVT0003761,2022-12-14,invoice_processed,Finance,Northeast,ENT05755,176.09,82452.84,Low,1.1,Completed
EVT0003762,2022-12-14,work_order_completed,Operations,Southeast,ENT48492,19392.58,0,Medium,2.8,Completed
EVT0003763,2022-12-14,invoice_processed,Finance,Central,ENT21388,1612.0,72859.87,Low,0.2,Completed
EVT0003764,2022-12-14,work_order_completed,Operations,Southeast,ENT35955,12944.55,0,Low,1.2,Completed
EVT0003765,2022-12-14,invoice_processed,Finance,Southeast,ENT82668,2055.12,13963.05,Low,1.3,Reversed
EVT0003766,2022-12-14,work_order_completed,Operations,Central,ENT58048,14864.9,0,Low,1.5,Completed
EVT0003767,2022-12-14,asset_maintenance_completed,Asset Management,Northwest,ENT20190,22762.69,0,Medium,6.8,Completed
EVT0003768,2022-12-14,invoice_processed,Finance,Northwest,ENT00270,2419.48,26755.12,Low,0.9,Completed
EVT0003769,2022-12-14,work_order_completed,Operations,Northeast,ENT06778,3475.92,0,Medium,4.2,Completed
EVT0003770,2022-12-14,invoice_processed,Finance,Northeast,ENT27414,1988.43,81772.85,Low,0.7,Completed
EVT0003771,2022-12-14,invoice_processed,Finance,Southeast,ENT55344,1084.46,32608.81,Low,1.0,Completed
EVT0003772,2022-12-15,invoice_processed,Finance,Central,ENT24538,1913.98,64794.03,Low,0.7,Completed
EVT0003773,2022-12-15,invoice_processed,Finance,Southwest,ENT26163,848.77,26273.0,Low,1.3,Completed
EVT0003774,2022-12-15,refund_issued,Finance,Central,ENT21787,5241.22,-10645.87,Low,0.6,Completed
EVT0003775,2022-12-15,invoice_processed,Finance,Southeast,ENT49009,1680.9,81604.93,Low,1.4,Completed
EVT0003776,2022-12-15,invoice_processed,Finance,Central,ENT72337,670.45,62310.37,Low,0.1,Open
EVT0003777,2022-12-15,asset_maintenance_completed,Asset Management,Central,ENT18168,34879.56,0,High,9.8,Completed
EVT0003778,2022-12-15,forecast_adjusted,FP&A,Central,ENT97711,57.8,6894.98,Low,1.0,Completed
EVT0003779,2022-12-15,invoice_processed,Finance,Northwest,ENT45697,1075.78,77658.59,Low,0.4,Completed
EVT0003780,2022-12-15,invoice_processed,Finance,Central,ENT39875,2245.29,59681.78,Low,1.4,Completed
EVT0003781,2022-12-15,work_order_completed,Operations,Central,ENT08204,5746.42,0,Low,1.6,Completed
EVT0003782,2022-12-15,asset_maintenance_completed,Asset Management,Northeast,ENT87328,37007.67,0,Medium,7.6,Completed
EVT0003783,2022-12-15,work_order_completed,Operations,Central,ENT21585,25912.86,0,Medium,1.4,Completed
EVT0003784,2022-12-15,invoice_processed,Finance,Southeast,ENT54851,379.4,19238.91,Low,1.3,Completed
EVT0003785,2022-12-15,work_order_completed,Operations,Southwest,ENT72824,11806.33,0,Medium,7.4,Delayed
EVT0003786,2022-12-15,forecast_adjusted,FP&A,Northeast,ENT94095,787.02,3175.66,Low,0.7,Completed
EVT0003787,2022-12-15,invoice_processed,Finance,Southeast,ENT71130,901.49,5755.63,Low,0.3,Completed
EVT0003788,2022-12-16,asset_maintenance_completed,Asset Management,Central,ENT75687,35760.6,0,Medium,6.4,Completed
EVT0003789,2022-12-16,invoice_processed,Finance,Southwest,ENT94179,1407.28,21212.48,Low,1.1,Completed
EVT0003790,2022-12-16,invoice_processed,Finance,Central,ENT02052,1667.84,35246.27,Low,0.4,Completed
EVT0003791,2022-12-16,invoice_processed,Finance,Central,ENT57607,2112.29,8278.52,Low,1.3,Completed
EVT0003792,2022-12-16,work_order_completed,Operations,Southwest,ENT60057,9912.26,0,High,8.2,Delayed
EVT0003793,2022-12-16,forecast_adjusted,FP&A,Northwest,ENT44506,557.11,-1485.45,Low,0.8,Completed
EVT0003794,2022-12-16,refund_issued,Finance,Southeast,ENT08942,882.73,-6946.31,Medium,4.3,Completed
EVT0003795,2022-12-16,vendor_onboarded,Vendor Governance,Northeast,ENT22809,8554.0,0,Low,1.4,Completed
EVT0003796,2022-12-16,asset_maintenance_completed,Asset Management,Northeast,ENT66433,42909.31,0,High,8.0,Completed
EVT0003797,2022-12-16,invoice_processed,Finance,Northeast,ENT07869,2479.1,35318.42,Low,0.5,Completed
EVT0003798,2022-12-16,forecast_adjusted,FP&A,Southwest,ENT56613,410.69,5768.02,Low,1.0,Completed
EVT0003799,2022-12-16,invoice_processed,Finance,Northeast,ENT55486,2402.4,11172.45,Low,0.2,Completed
EVT0003800,2022-12-16,work_order_completed,Operations,Central,ENT56717,8660.77,0,Low,1.4,Completed
EVT0003801,2022-12-16,refund_issued,Finance,Southwest,ENT29063,2766.66,-23105.3,Low,2.0,Completed
EVT0003802,2022-12-16,invoice_processed,Finance,Northeast,ENT45962,1494.13,77881.18,Low,0.5,Completed
EVT0003803,2022-12-16,invoice_processed,Finance,Northeast,ENT75595,596.49,64248.01,Low,0.6,Open
EVT0003804,2022-12-16,vendor_onboarded,Vendor Governance,Southeast,ENT67726,5239.84,0,Low,1.1,Completed
EVT0003805,2022-12-16,invoice_processed,Finance,Southeast,ENT72998,1619.77,68113.92,Low,1.3,Completed
EVT0003806,2022-12-16,refund_issued,Finance,Northwest,ENT12179,1440.42,-7686.03,Low,0.7,Completed
EVT0003807,2022-12-17,invoice_processed,Finance,Central,ENT89459,698.62,49162.62,Low,1.0,Completed
EVT0003808,2022-12-17,asset_maintenance_completed,Asset Management,Central,ENT45409,12417.77,0,Low,2.6,Completed
EVT0003809,2022-12-17,invoice_processed,Finance,Southeast,ENT43780,1341.04,76201.71,Low,0.5,Completed
EVT0003810,2022-12-17,asset_maintenance_completed,Asset Management,Southwest,ENT02248,22992.19,0,Medium,5.1,Completed
EVT0003811,2022-12-17,invoice_processed,Finance,Northwest,ENT55162,1034.15,15546.16,Low,0.7,Completed
EVT0003812,2022-12-17,invoice_processed,Finance,Southwest,ENT65432,1714.11,43077.98,Low,0.1,Completed
EVT0003813,2022-12-17,invoice_processed,Finance,Northwest,ENT77948,1990.44,3631.0,Low,0.9,Completed
EVT0003814,2022-12-17,forecast_adjusted,FP&A,Northeast,ENT86664,149.38,6183.21,Low,0.8,Completed
EVT0003815,2022-12-17,invoice_processed,Finance,Northeast,ENT50350,832.23,82624.0,Low,0.3,Completed
EVT0003816,2022-12-17,work_order_completed,Operations,Northeast,ENT13863,24323.98,0,High,9.7,Completed
EVT0003817,2022-12-17,refund_issued,Finance,Southwest,ENT31488,4699.41,-22046.28,Low,3.0,Completed
EVT0003818,2022-12-17,invoice_processed,Finance,Central,ENT95813,714.86,62475.27,Low,0.1,Completed
EVT0003819,2022-12-17,forecast_adjusted,FP&A,Northwest,ENT06062,725.58,187.24,Low,1.3,Completed
EVT0003820,2022-12-17,invoice_processed,Finance,Northwest,ENT64218,1067.38,47616.51,Low,0.8,Completed
EVT0003821,2022-12-17,work_order_completed,Operations,Northwest,ENT38071,5736.23,0,High,8.0,Completed
EVT0003822,2022-12-17,refund_issued,Finance,Northeast,ENT63232,3079.93,-2066.33,Low,2.4,Completed
EVT0003823,2022-12-17,work_order_completed,Operations,Central,ENT14782,5173.91,0,Low,3.7,Completed
EVT0003824,2022-12-17,invoice_processed,Finance,Southwest,ENT46760,983.26,59028.56,Low,0.1,Completed
EVT0003825,2022-12-17,work_order_completed,Operations,Northeast,ENT25957,26017.22,0,High,8.2,Open
EVT0003826,2022-12-17,vendor_onboarded,Vendor Governance,Northeast,ENT68191,5573.53,0,Low,1.6,Completed
EVT0003827,2022-12-17,invoice_processed,Finance,Southeast,ENT69556,1655.12,4204.74,Low,1.0,Completed
EVT0003828,2022-12-17,work_order_completed,Operations,Northwest,ENT45644,26359.08,0,High,8.6,Open
EVT0003829,2022-12-17,invoice_processed,Finance,Northwest,ENT06943,1902.67,8509.8,Low,0.4,Completed
EVT0003830,2022-12-17,invoice_processed,Finance,Southwest,ENT05919,250.37,18649.86,Low,0.8,Completed
EVT0003831,2022-12-18,vendor_onboarded,Vendor Governance,Northeast,ENT78407,1421.57,0,Low,1.9,Completed
EVT0003832,2022-12-18,work_order_completed,Operations,Northeast,ENT32908,8262.82,0,Medium,7.4,Completed
EVT0003833,2022-12-18,work_order_completed,Operations,Northeast,ENT10078,3157.43,0,Low,1.7,Completed
EVT0003834,2022-12-18,invoice_processed,Finance,Southwest,ENT52231,1914.89,14601.88,Low,1.5,Completed
EVT0003835,2022-12-18,forecast_adjusted,FP&A,Northeast,ENT39770,519.64,-7305.47,Low,0.6,Delayed
EVT0003836,2022-12-18,invoice_processed,Finance,Central,ENT82599,1036.45,71191.45,Low,0.9,Completed
EVT0003837,2022-12-18,invoice_processed,Finance,Northeast,ENT21088,1032.9,44626.22,Low,0.3,Open
EVT0003838,2022-12-18,invoice_processed,Finance,Central,ENT03912,540.25,36791.03,Low,1.4,Completed
EVT0003839,2022-12-18,invoice_processed,Finance,Central,ENT37919,604.54,48742.22,Low,1.0,Completed
EVT0003840,2022-12-18,invoice_processed,Finance,Southwest,ENT66048,1376.35,15852.64,Low,0.7,Completed
EVT0003841,2022-12-18,vendor_onboarded,Vendor Governance,Southeast,ENT15119,3800.11,0,Medium,5.0,Completed
EVT0003842,2022-12-18,work_order_completed,Operations,Central,ENT21823,14588.42,0,High,9.7,Completed
EVT0003843,2022-12-18,invoice_processed,Finance,Southeast,ENT89544,301.38,27185.47,Low,0.5,Delayed
EVT0003844,2022-12-18,work_order_completed,Operations,Southwest,ENT00180,10235.95,0,High,9.7,Completed
EVT0003845,2022-12-18,asset_maintenance_completed,Asset Management,Southeast,ENT11736,14904.37,0,Low,2.0,Completed
EVT0003846,2022-12-18,work_order_completed,Operations,Southeast,ENT10198,24307.82,0,Medium,4.0,Completed
EVT0003847,2022-12-18,work_order_completed,Operations,Southeast,ENT23668,24933.37,0,Medium,5.7,Completed
EVT0003848,2022-12-18,invoice_processed,Finance,Central,ENT87487,2002.15,80745.88,Low,1.5,Completed
EVT0003849,2022-12-18,work_order_completed,Operations,Southwest,ENT13940,29132.63,0,Medium,5.5,Open
EVT0003850,2022-12-18,work_order_completed,Operations,Northwest,ENT84226,16757.96,0,Medium,3.2,Completed
EVT0003851,2022-12-18,refund_issued,Finance,Northeast,ENT34260,1419.34,-22129.48,Low,2.2,Completed
EVT0003852,2022-12-18,invoice_processed,Finance,Northeast,ENT80952,1766.73,57113.81,Low,0.9,Completed
EVT0003853,2022-12-18,work_order_completed,Operations,Central,ENT82950,7808.45,0,Medium,6.6,Completed
EVT0003854,2022-12-18,work_order_completed,Operations,Northeast,ENT50728,17265.56,0,Medium,6.8,Completed
EVT0003855,2022-12-19,refund_issued,Finance,Southwest,ENT72890,3034.61,-15502.55,Low,2.5,Completed
EVT0003856,2022-12-19,invoice_processed,Finance,Central,ENT36632,1040.0,28423.43,Low,1.3,Completed
EVT0003857,2022-12-19,work_order_completed,Operations,Northeast,ENT74746,12171.58,0,High,8.6,Delayed
EVT0003858,2022-12-19,refund_issued,Finance,Northeast,ENT16308,1253.31,-7065.82,Medium,5.6,Delayed
EVT0003859,2022-12-19,forecast_adjusted,FP&A,Southwest,ENT09024,52.04,2123.75,Low,0.7,Completed
EVT0003860,2022-12-19,refund_issued,Finance,Northeast,ENT64847,4670.79,-3627.34,Low,3.9,Delayed
EVT0003861,2022-12-19,invoice_processed,Finance,Southwest,ENT54409,1721.92,61657.82,Low,1.2,Completed
EVT0003862,2022-12-19,work_order_completed,Operations,Northwest,ENT78425,15852.95,0,Medium,4.0,Completed
EVT0003863,2022-12-19,work_order_completed,Operations,Northwest,ENT54985,28576.51,0,Medium,6.5,Completed
EVT0003864,2022-12-19,work_order_completed,Operations,Southwest,ENT76097,20767.65,0,Medium,1.6,Completed
EVT0003865,2022-12-19,invoice_processed,Finance,Northeast,ENT11103,169.31,45833.23,Low,0.7,Completed
EVT0003866,2022-12-19,work_order_completed,Operations,Southwest,ENT96204,879.95,0,High,9.7,Completed
EVT0003867,2022-12-19,invoice_processed,Finance,Northwest,ENT40477,2225.22,26897.93,Low,1.4,Completed
EVT0003868,2022-12-19,work_order_completed,Operations,Northwest,ENT40545,22481.64,0,Medium,2.0,Open
EVT0003869,2022-12-19,invoice_processed,Finance,Southwest,ENT66970,1844.09,42652.74,Low,0.5,Completed
EVT0003870,2022-12-19,invoice_processed,Finance,Northwest,ENT33174,1315.19,72443.7,Low,1.1,Completed
EVT0003871,2022-12-19,work_order_completed,Operations,Northeast,ENT91766,21978.49,0,Medium,4.9,Completed
EVT0003872,2022-12-19,asset_maintenance_completed,Asset Management,Northwest,ENT29060,39926.76,0,Medium,4.4,Open
EVT0003873,2022-12-19,asset_maintenance_completed,Asset Management,Northeast,ENT08128,16743.27,0,Medium,3.2,Completed
EVT0003874,2022-12-19,asset_maintenance_completed,Asset Management,Northwest,ENT19976,20148.07,0,Medium,7.8,Completed
EVT0003875,2022-12-19,invoice_processed,Finance,Northeast,ENT11983,1835.45,52837.76,Low,0.7,Completed
EVT0003876,2022-12-19,forecast_adjusted,FP&A,Central,ENT03702,839.81,-9118.54,Low,1.6,Completed
EVT0003877,2022-12-20,invoice_processed,Finance,Northwest,ENT48614,446.13,83173.23,Low,1.1,Completed
EVT0003878,2022-12-20,work_order_completed,Operations,Southeast,ENT38640,29266.16,0,Medium,5.9,Completed
